facility_id,name,source_type,address,lat,lng
mmg_3598,국립아시아문화전당재단,myeongmunga_facility,광주광역시동구문화전당로 38(광산동),35.146747,126.920231
mmg_3351,금호화순스파리조트,myeongmunga_facility,전라남도화순군백아면옥리길 14- 21(백아면옥리),35.163821,127.084242
mmg_3930,나라정보처리학원,myeongmunga_facility,광주광역시남구서문대로654번길 7(진월동),35.1176235,126.8996775
mmg_3145,나주동신대한방병원,myeongmunga_facility,"전라남도나주시교육길 14(빛가람동, 나주동신대학교한방병원)",35.018491,126.778533
mmg_3662,나주시 체육시설,myeongmunga_facility,,,
mmg_1109,낙안민속휴양림,myeongmunga_facility,전라남도순천시낙안면민속마을길 1600(낙안면동내리),34.913341,127.353456
mmg_1110,남부대학교,myeongmunga_facility,광주광역시광산구남부대길 1(월계동),35.20763,126.841416
mmg_2795,담양국민체육센터,myeongmunga_facility,전라남도담양군담양읍담장로 20(담양읍만성리),35.32879,126.972347
mmg_2802,담양군 보건소,myeongmunga_facility,전라남도담양군담양읍완동길 10- 11(담양읍만성리),35.3255164,126.9808908
mmg_3266,대한안과의사회(광주신세계안과,myeongmunga_facility,광주광역시서구죽봉대로 92(광천동),35.161595,126.883913
mmg_1170,대한안과의사회(광주안과),myeongmunga_facility,"광주광역시서구무진대로 935(광천동, 935)",35.16198,126.8826
mmg_3269,대한안과의사회(더밝은안과),myeongmunga_facility,"전라남도순천시이수로 321(조례동, 노엘빌딩 5층)",34.954,127.519
mmg_3268,대한안과의사회(바른안과),myeongmunga_facility,"광주광역시광산구임방울대로 3485층 (수완동, 남궁빌딩)",35.19106,126.82428
mmg_3267,대한안과의사회(보라안과병원),myeongmunga_facility,"광주광역시서구상무자유로 170(치평동, 170)",35.15129,126.85273
mmg_3270,대한안과의사회(센트럴윤길중안과),myeongmunga_facility,"광주광역시서구죽봉대로 62(농성동, 어반센트럴 2층)",35.15876,126.88352
mmg_3849,동명병원,myeongmunga_facility,광주광역시동구동명로70번길 5(동명동),35.1505811,126.9288635
mmg_1262,동신대학교 광주한방병원,myeongmunga_facility,광주광역시남구월산로 141(월산동),35.150198,126.895943
mmg_4113,드림한방병원,myeongmunga_facility,광주광역시광산구장신로 85(장덕동),35.731266,126.819469
mmg_4114,드림한방병원,myeongmunga_facility,"광주광역시광산구장신로 85(장덕동, 4층 401호)",35.191187,126.8194487
mmg_2723,목포국제축구센터 시설,myeongmunga_facility,전라남도목포시내화마을길 89(대양동),34.828797,126.396256
mmg_3128,목포동신대학교한방병원,myeongmunga_facility,전라남도목포시백년대로 313(상동),34.8049,126.421473
mmg_2721,목포시 공영주차장,myeongmunga_facility,전라남도목포시양을로 203(용당동),34.81187,126.392306
mmg_2722,목포시 체육시설,myeongmunga_facility,전라남도목포시양을로 203(용당동),34.81187,126.392306
mmg_3033,목포추모공원,myeongmunga_facility,전라남도목포시고하대로 1140- 41(대양동),34.84031,126.405222
mmg_1295,목포한국병원,myeongmunga_facility,전라남도목포시영산로 483(상동),34.809162,126.416394
mmg_2988,무안 종합스포츠파크 실내수영장,myeongmunga_facility,전라남도무안군현경면공항로 345(현경면양학리),35.00392,126.447421
mmg_2437,방아재 한옥펜션,myeongmunga_facility,전라남도담양군남면백아로 2700(남면구산리),35.126959,127.080007
mmg_1312,방장산휴양림,myeongmunga_facility,전라남도장성군북이면방장로 353(북이면죽청리),35.444005,126.751426
mmg_4107,버거리버거 광주동명동점,myeongmunga_facility,"광주광역시동구동명로 8(장동, 1층)",35.1499511,126.9229078
mmg_1318,베일리수 스튜디오 광주점,myeongmunga_facility,광주광역시북구하남대로 6512층 (동림동),35.172608,126.864128
mmg_3319,보성군 노인복지관,myeongmunga_facility,전라남도보성군벌교읍신정길 47- 23(벌교읍회정리),34.84561,127.35141
mmg_3322,보성군 보건소,myeongmunga_facility,전라남도보성군보성읍송재로 153(보성읍보성리),34.77023,127.07901
mmg_3320,보성군 비봉마리나,myeongmunga_facility,전라남도보성군보성읍송재로 165(보성읍보성리),34.7715,127.07986
mmg_3172,보성군 제암산자연휴양림,myeongmunga_facility,전라남도보성군웅치면대산길 330(웅치면대산리),34.69989,126.9848
mmg_3321,보성군 한국차박물관,myeongmunga_facility,전라남도보성군보성읍녹차로 775(보성읍봉산리),34.7198,127.0817
mmg_3170,보성군국민체육센터,myeongmunga_facility,전라남도보성군보성읍용문길 36- 16(보성읍용문리),34.77511,127.09512
mmg_3169,보성군득량만바다낚시공원,myeongmunga_facility,전라남도보성군득량면선소당산길 36- 13(득량면비봉리),34.69493,127.18797
mmg_3171,보성군봇재,myeongmunga_facility,전라남도보성군회천면녹차로 750(회천면회령리),34.71356,127.08729
mmg_3176,보성군비봉공룡공원,myeongmunga_facility,전라남도보성군득량면공룡로 822- 51(득량면비봉리),34.70866,127.1947
mmg_3173,보성군청소년문화의집,myeongmunga_facility,전라남도보성군보성읍송재로 281- 7(보성읍원봉리),34.77782,127.08804
mmg_3174,보성군청소년수련원,myeongmunga_facility,전라남도보성군보성읍녹차로 771(보성읍봉산리),34.71821,127.08334
mmg_3175,보성군태백산맥문학관,myeongmunga_facility,전라남도보성군벌교읍홍암로 89- 19(벌교읍회정리),34.84914,127.35215
mmg_3177,보성차밭 빛축제,myeongmunga_facility,전라남도보성군보성읍녹차로 773(보성읍봉산리),34.7185,127.08288
mmg_3521,상무365한방병원,myeongmunga_facility,"광주광역시서구상무중앙로 96- 09,11층 (치평동, HK복합빌딩)",35.155462,126.848995
mmg_1353,새우리병원,myeongmunga_facility,광주광역시서구군분2로 8(화정동),35.153543,126.881389
mmg_1366,서울화이트치과병원,myeongmunga_facility,"광주광역시서구죽봉대로 21- 14층 (농성동, 무등산타워)",35.160441,126.883929
mmg_2425,서정치과의원,myeongmunga_facility,광주광역시동구남문로 694- 7(학동),35.132746,126.928953
mmg_2414,세무법인 동반,myeongmunga_facility,"광주광역시서구상무민주로6번길 362층 (쌍촌동, 세무타운)",35.151707,126.862437
mmg_3928,세종컴퓨터전산학원,myeongmunga_facility,광주광역시남구봉선2로 68(봉선동),35.1255826,126.9137088
mmg_1389,송원대학교,myeongmunga_facility,광주광역시남구송암로 73(송하동),35.108546,126.871568
mmg_3836,순정병원,myeongmunga_facility,전라남도순천시해룡면지봉로 372- 3(해룡면상삼리),34.9469791,127.5340823
mmg_3643,순천만잡월드,myeongmunga_facility,전라남도순천시해룡면여순로 1783(해룡면대안리),34.929139,127.524373
mmg_3655,순천시 낙안읍성,myeongmunga_facility,전라남도순천시낙안면충민길 30(낙안면동내리),34.907315,127.341059
mmg_3654,순천시 목재문화지원센터,myeongmunga_facility,전라남도순천시해룡면여순로 1767- 7(해룡면대안리),34.928062,127.52449
mmg_3659,순천시 문화예술회관,myeongmunga_facility,전라남도순천시삼산로 16(석현동),,
mmg_3652,순천시 반려동물문화센터,myeongmunga_facility,전라남도순천시역전길 50(조곡동),34.948597,127.497533
mmg_3651,순천시 보건기관,myeongmunga_facility,,,
mmg_3646,순천시 사회복지관,myeongmunga_facility,,,
mmg_3644,순천시 생활문화센터,myeongmunga_facility,,,
mmg_3641,순천시 순천만국가정원,myeongmunga_facility,전라남도순천시국가정원1호길 47(오천동),340.928508,127.498425
mmg_3642,순천시 순천만습지,myeongmunga_facility,전라남도순천시해룡면순천만길 513- 25(해룡면농주리),34.885953,127.509063
mmg_3650,순천시 여성문화회관,myeongmunga_facility,전라남도순천시연향2로 60(연향동),34.947847,127.5223
mmg_3653,순천시 자연휴양림,myeongmunga_facility,전라남도순천시서면청소년수련원길 170(서면운평리),,
mmg_3648,순천시 장난감도서관,myeongmunga_facility,,,
mmg_3647,순천시 장사,myeongmunga_facility,전라남도순천시양율길 132(야흥동),,
mmg_3660,순천시 주차장,myeongmunga_facility,,,
mmg_2717,순천시 청소년시설,myeongmunga_facility,전라남도순천시장명로 30(장천동),34.9502,127.487222
mmg_3645,순천시 체육시설,myeongmunga_facility,,,
mmg_3649,순천시 출산ㆍ육아용품대여소,myeongmunga_facility,,,
mmg_3657,순천시 평생학습관,myeongmunga_facility,전라남도순천시중앙로 232(석현동),34.96666,127.48647
mmg_3656,순천시립 뿌리깊은나무박물관,myeongmunga_facility,전라남도순천시낙안면평촌3길 45(낙안면남내리),34.903775,127.339747
mmg_3658,순천시립도서관,myeongmunga_facility,,,
mmg_2579,스마트원치과병원,myeongmunga_facility,"광주광역시서구운천로 148(쌍촌동, 4층)",35.145811,126.8573403
mmg_3980,신안군 주차장,myeongmunga_facility,전라남도신안군압해읍천사로 1004(압해읍신장리),34.8360753,126.3523341
mmg_3929,엔터컴퓨터학원,myeongmunga_facility,광주광역시광산구수등로 258- 10(신가동),35.1842214,126.8358443
mmg_2158,엘도라도리조트,myeongmunga_facility,전라남도신안군증도면지도증도로 1766- 15(증도면우전리),34.963549,126.13446
mmg_2315,여수시 공영주차장,myeongmunga_facility,전라남도여수시시청로 1(학동),34.7604,127.662323
mmg_2312,여수시 보건기관,myeongmunga_facility,전라남도여수시시청로 1(학동),34.7593319,127.6604473
mmg_2716,여수시 사회복지관,myeongmunga_facility,전라남도여수시시청로 1(학동),34.7604,127.662323
mmg_2313,여수시 승화원,myeongmunga_facility,전라남도여수시소라면의곡길 494(소라면봉두리),34.8333,127.57562
mmg_2314,여수시 주민자치센터,myeongmunga_facility,전라남도여수시시청로 1(학동),34.7604,127.662323
mmg_2316,여수시 체육시설,myeongmunga_facility,전라남도여수시시청로 1(학동),34.7604,127.662323
mmg_2610,여수예술랜드,myeongmunga_facility,전라남도여수시돌산읍무술목길 142- 1(돌산읍평사리),34.69676,127.77864
mmg_1437,여수전남병원,myeongmunga_facility,전라남도여수시좌수영로 49(광무동),34.745307,127.728144
mmg_2718,영광군 공영주차장,myeongmunga_facility,전라남도영광군영광읍중앙로 203(영광읍무령리),35.27716,126.512011
mmg_2719,영광군 노인복지관,myeongmunga_facility,전라남도영광군영광읍대하길 19(영광읍신하리),35.2722814,126.49736
mmg_2720,영광군 대마 전기자동차산업단지 체육시설,myeongmunga_facility,전라남도영광군영광읍중앙로 203(영광읍무령리),35.27716,126.512011
mmg_3032,영광군 청사 부설주차장,myeongmunga_facility,전라남도영광군영광읍중앙로 203(영광읍무령리),35.27716,126.512011
mmg_3031,영광군 체육시설,myeongmunga_facility,전라남도영광군영광읍중앙로 203(영광읍무령리),35.27716,126.512011
mmg_3236,영암군 공영주차장,myeongmunga_facility,전라남도영암군영암읍남풍문길 3- 1(영암읍남풍리),34.79686,126.7005
mmg_3237,영암군 보건소,myeongmunga_facility,전라남도영암군영암읍오리정길 39(영암읍남풍리),34.79562,126.7036
mmg_3238,영암군 여성회관,myeongmunga_facility,전라남도영암군영암읍오리정길 39(영암읍춘양리),34.79562,126.7036
mmg_3233,영암군 월출산 기찬랜드,myeongmunga_facility,전라남도영암군영암읍기찬랜드로 19- 10(영암읍회문리),34.79149,126.68581
mmg_3235,영암군 장사시설,myeongmunga_facility,,34.83591,126.731005
mmg_3234,영암군 체육시설,myeongmunga_facility,"전라남도영암군영암읍영암로 1527(영암읍교동리, 외25)",34.79506,126.69689
mmg_3239,영암군성기동 관광시설,myeongmunga_facility,전라남도영암군군서면왕인로 440(군서면동구림리),34.75522,126.63123
mmg_4117,오브멜로,myeongmunga_facility,"광주광역시북구일곡마을로 167(일곡동, 1층)",35.2105679,126.8923179
mmg_3788,완도군 체육시설,myeongmunga_facility,전라남도완도군완도읍청해진남로 51(완도읍군내리),,
mmg_3162,원광대광주한방병원,myeongmunga_facility,광주광역시남구회재로 1140- 23(주월동),35.128,126.888
mmg_3984,장성호 수변길,myeongmunga_facility,,35.3560654,126.8178262
mmg_3787,전남도립미술관,myeongmunga_facility,전라남도광양시광양읍순광로 660(광양읍인동리),,
mmg_2835,제이엘치과,myeongmunga_facility,"광주광역시서구상무중앙로 64(치평동, 401호(4층))",35.1527413,126.8489078
mmg_3577,조선대학교 평생교육원,myeongmunga_facility,"광주광역시동구조선대6길 261층 (서석동, 조선대학교 서석홀)",35.145065,126.932135
mmg_3811,준초이짐,myeongmunga_facility,"광주광역시동구백서로 116(학동, 5층)",35.1806126,126.8732389
mmg_2839,진도군 공영주차장,myeongmunga_facility,전라남도진도군진도읍철마길 25(진도읍성내리),34.48674,126.263418
mmg_2838,진도군 문화시설,myeongmunga_facility,전라남도진도군진도읍철마길 25(진도읍성내리),34.48674,126.263418
mmg_3323,진도군 실내수영장,myeongmunga_facility,전라남도진도군진도읍동외4길 126(진도읍동외리),34.48559,126.27642
mmg_2737,진도자연휴양림,myeongmunga_facility,전라남도진도군임회면동령개길 31- 1(임회면굴포리),34.3575477,126.1864684
mmg_1571,천관산휴양림,myeongmunga_facility,전라남도장흥군관산읍칠관로 842- 1150(관산읍농안리),34.546455,126.899956
mmg_1575,첨단종합병원,myeongmunga_facility,광주광역시광산구첨단중앙로170번길 59(쌍암동),35.220918,126.845173
mmg_3536,컬쳐호텔 람,myeongmunga_facility,광주광역시동구서석로 89(대의동),35.149849,126.920731
mmg_2577,킹덤치과,myeongmunga_facility,"광주광역시남구제석로 110(봉선동, 메가시티 4층)",35.1242023,126.9075754
mmg_3927,태봉컴퓨터전산학원,myeongmunga_facility,광주광역시북구비엔날레로 54- 2(운암동),35.1766876,126.8889395
mmg_3537,한국예술종합학교교육원,myeongmunga_facility,"광주광역시동구서석로 89(대의동, kbda빌딩)",35.149815,126.920859
mmg_2799,해남군 공룡화석지,myeongmunga_facility,전라남도해남군황산면공룡박물관길 234(황산면우항리),34.5902136,126.4382554
mmg_2796,해남군 공영주차장,myeongmunga_facility,전라남도해남군해남읍군청길 4(해남읍성내리),34.57384,126.599576
mmg_3324,해남군 보건소,myeongmunga_facility,전라남도해남군해남읍해남로 46(해남읍해리),34.57044,126.6121
mmg_2801,해남군 장사시설,myeongmunga_facility,전라남도해남군해남읍군청길 4(해남읍성내리),34.57384,126.599576
mmg_3325,해남군 주민자치센터,myeongmunga_facility,전라남도해남군해남읍군청길 4(해남읍성내리),34.57384,126.599576
mmg_2797,해남군 체육시설,myeongmunga_facility,전라남도해남군해남읍군청길 4(해남읍성내리),34.57384,126.599576
mmg_2701,해피뷰병원,myeongmunga_facility,광주광역시북구경열로 216(유동),35.158673,126.906691
mmg_3227,화순고인돌 오토캠핑장,myeongmunga_facility,전라남도화순군도곡면고인돌1로 139(도곡면쌍옥리),34.98695,126.91327
mmg_3226,화순군민회관,myeongmunga_facility,전라남도화순군화순읍진각로 85(화순읍광덕리),35.05842,126.98512
mmg_3230,화순군보건소,myeongmunga_facility,전라남도화순군화순읍쌍충로 62(화순읍삼천리),35.05747,126.9823
mmg_3328,화순백아산자연휴양림,myeongmunga_facility,전라남도화순군백아면수양로 353(백아면노치리),35.15248,127.16874
mmg_3329,화순하니움실내체육관,myeongmunga_facility,전라남도화순군화순읍학포로 2698(화순읍대리),35.04853,126.96524
mmg_3327,화순한천자연휴양림,myeongmunga_facility,전라남도화순군한천면죽헌로 719(한천면오음리),34.98814,127.04723
mmg_1001,(주)아신아트컴퍼니,myeongmunga_facility,대전광역시중구대종로 458(대흥동),36.326795,127.426407
mmg_3890,AI컴퓨터학원,myeongmunga_facility,"대전광역시동구은어송로52번길 5- 4402호(가오동, 굿모닝타운)",36.305781,127.455909
mmg_1009,CMI종합검진센터,myeongmunga_facility,대전광역시서구한밭대로 797(둔산동),36.358272,127.38738
mmg_2428,CM세무직업전문학교,myeongmunga_facility,충청남도천안시 동남구대흥로 321(성황동),36.816596,127.150404
mmg_2576,가톨릭대학교 대전성모병원,myeongmunga_facility,대전광역시중구대흥로 64(대흥동),36.322303,127.420453
mmg_1053,건양대학교병원,myeongmunga_facility,대전광역시서구관저동로 158(관저동),,
mmg_3896,경남컴퓨터학원,myeongmunga_facility,"대전광역시서구배재로 155- 7301호(도마동, 경남아파트상가)",,
mmg_3899,경성컴퓨터학원,myeongmunga_facility,"대전광역시서구대덕대로112번길 562층 (갈마동, KSCA)",36.344015,127.377562
mmg_3361,계룡시 공영주차장,myeongmunga_facility,"충청남도계룡시장안로 46(금암동, 계룡시청 건설교통실)",,
mmg_3362,계룡시 체육시설,myeongmunga_facility,"충청남도계룡시장안로 46(금암동, 계룡시청 공공시설사업소)",,
mmg_3888,계룡컴퓨터학원,myeongmunga_facility,대전광역시중구문화로 1742층 (문화동),36.314359,127.404576
mmg_3419,공주시 공영주차장,myeongmunga_facility,"충청남도공주시봉황로 1(봉황동, 공주시청 교통과 교통안전팀)",,
mmg_3420,공주시 보건소,myeongmunga_facility,충청남도공주시봉황로 123(교동),,
mmg_3421,공주시 체육시설,myeongmunga_facility,"충청남도공주시봉황로 1(봉황동, 공주시청 시설관리사업소 시설관리팀)",,
mmg_2728,국립세종수목원,myeongmunga_facility,세종특별자치시세종시연기면수목원로 136(연기면세종리),36.4956029,127.2837093
mmg_3898,국민컴퓨터학원,myeongmunga_facility,대전광역시동구대성2길 21(가양동),36.338157,127.439521
mmg_3893,굿아이컴퓨터학원,myeongmunga_facility,"대전광역시서구가수원로 97301호(가수원동, 금원빌딩)",36.302699,127.349573
mmg_2048,노블리안 치과,myeongmunga_facility,대전광역시서구관저동로 86(관저동),36.29978,127.341018
mmg_3850,논산시 공영주차장,myeongmunga_facility,"충청남도논산시시민로210번길 9(내동, 논산시청 교통과 교통시설팀)",,
mmg_3852,논산시 보건소,myeongmunga_facility,"충청남도논산시논산대로 382(관촉동, 논산시보건소 보건행정과 진료팀)",,
mmg_3851,논산시 체육시설,myeongmunga_facility,"충청남도논산시시민로210번길 9(내동, 논산시청 체육진흥과 체육센터운영팀)",,
mmg_3891,다모아컴퓨터학원,myeongmunga_facility,"대전광역시서구월평동로 83302호3층 (월평동, 다모아아파트 상가)",36.362119,127.366842
mmg_3178,단국대학교병원,myeongmunga_facility,충청남도천안시 동남구망향로 201(안서동),36.842128,127.172528
mmg_3383,당진시 공영주차장,myeongmunga_facility,"충청남도당진시시청1로 1(수청동, 당진시청 교통과)",,
mmg_3381,당진시 보건소,myeongmunga_facility,충청남도당진시서부로 56(채운동),,
mmg_3386,당진시 체육시설,myeongmunga_facility,"충청남도당진시시청1로 1(수청동, 당진시청 시설관리사업소)",,
mmg_1130,대덕자동차직업전문학교,myeongmunga_facility,대전광역시동구동서대로 1710(가양동),36.349666,127.439601
mmg_3895,대승컴퓨터학원,myeongmunga_facility,"대전광역시대덕구중리북로 10402호4층 (법동, IS빌딩)",36.367499,127.428907
mmg_1140,대신정보통신직업전문학교,myeongmunga_facility,대전광역시중구대종로 510(은행동),36.329614,127.425076
mmg_3981,대전광역시 유성구 보건소,myeongmunga_facility,"대전광역시유성구박산로 177(구암동, 유성구보건소)",36.3538681,127.3285692
mmg_3110,대전대학교 대전한방병원,myeongmunga_facility,대전광역시서구대덕대로176번길 75(둔산동),36.346396,127.3795
mmg_3111,대전대학교 천안한방병원,myeongmunga_facility,충청남도천안시 서북구노태산로 4(두정동),36.825282,127.127727
mmg_3357,대전드론미디어,myeongmunga_facility,대전광역시서구계백로 12601층 (정림동),,
mmg_1148,대전미용직업전문학교,myeongmunga_facility,대전광역시중구중앙로 153-1(은행동),36.329166,127.426628
mmg_2212,대전병원,myeongmunga_facility,대전광역시대덕구대전로 1215(오정동),36.362554,127.417779
mmg_1149,대전보훈병원,myeongmunga_facility,대전광역시대덕구대청로82번길 147(신탄진동),36.447343,127.439353
mmg_1151,대전선병원,myeongmunga_facility,대전광역시중구목중로 29(목동),36.336002,127.41018
mmg_1152,대전시립제2노인전문병원,myeongmunga_facility,대전광역시동구산내로 300(하소동),36.212554,127.440499
mmg_3141,대전을지대학교병원,myeongmunga_facility,대전광역시서구둔산서로 95(둔산동),36.355531,127.382044
mmg_2715,대전지방변호사회,myeongmunga_facility,"대전광역시서구문예로 73- 0(둔산동, 2층 변호사회관)",36.35328,127.38986
mmg_1154,대전한국병원,myeongmunga_facility,대전광역시동구동서대로 1672(성남동),36.348152,127.435829
mmg_2005,대청병원,myeongmunga_facility,대전광역시서구계백로 1322(정림동),36.30832,127.370357
mmg_3301,대한안과의사협회 새봄안과의원,myeongmunga_facility,"대전광역시유성구계룡로 114(봉명동, BYC빌딩 7층)",,
mmg_3293,대한안과의사회 명안과,myeongmunga_facility,"대전광역시서구청사로 121(월평동, 4층)",36.360824,127.377577
mmg_3605,대한안과의사회 민들레안과의원,myeongmunga_facility,대전광역시동구동대전로 81(대동),36.329953,127.443068
mmg_3295,대한안과의사회 삼성스마일안과,myeongmunga_facility,"대전광역시서구대덕대로 203(둔산동, 둔산미래빌딩 10층)",,
mmg_3602,대한안과의사회 천안김안과신불당의원,myeongmunga_facility,"충청남도천안시 서북구불당33길 22(불당동, 불당고은타워 4층)",36.212174,127.108175
mmg_3603,대한안과의사회 천안김안과천안역본점의원,myeongmunga_facility,충청남도천안시 동남구중앙로 92(원성동),36.806769,127.152658
mmg_1186,대한안과의사회(맑은눈안과),myeongmunga_facility,"대전광역시서구청사로 14811층 (둔산동, 매그놀리아)",36.359634,127.380136
mmg_1192,대한안과의사회(보다안과),myeongmunga_facility,"대전광역시서구둔산중로 505층 (탄방동, 파이낸스)",36.350984,127.387269
mmg_1207,대한안과의사회(소중한빛안과),myeongmunga_facility,대전광역시서구계룡로 434(탄방동),36.34114,127.390862
mmg_2097,대한안과의사회-눈사랑안과,myeongmunga_facility,대전광역시서구대덕대로 2027층 (둔산동),36.35081,127.378627
mmg_2102,대한안과의사회-세종우리성모안과,myeongmunga_facility,세종특별자치시세종시한누리대로 273(나성동),,
mmg_3360,더알시티무인항공,myeongmunga_facility,충청남도논산시중앙로 278(취암동),,
mmg_2176,덕산스파뷰호텔,myeongmunga_facility,충청남도예산군덕산면온천단지2로 77(덕산면신평리),36.689622,126.660964
mmg_1255,독립기념관,myeongmunga_facility,충청남도천안시 동남구목천읍독립기념관로 1(목천읍남화리),36.786906,127.222742
mmg_2204,둔산직업전문학교,myeongmunga_facility,대전광역시서구문정로 66(탄방동),36.346412,127.386604
mmg_3356,뚜루뚜 무인항공교육센터,myeongmunga_facility,충청남도논산시부적면계백로 1575(부적면부황리),,
mmg_1270,라파엘플랜트 치과의원,myeongmunga_facility,"대전광역시중구계룡로 8072층 (용두동, 동아일보)",36.325559,127.409171
mmg_3897,로얄컴퓨터학원,myeongmunga_facility,"대전광역시유성구반석로 13602호(반석동, 웰빙타운)",36.391603,127.313081
mmg_2804,민들레의료복지사회적협동조합,myeongmunga_facility,대전광역시대덕구계족로663번길 26(법동),36.37102,127.427292
mmg_2642,밝은누리안과,myeongmunga_facility,"대전광역시서구둔산로 61(둔산동, 4층)",36.351885,127.380788
mmg_1315,백제병원,myeongmunga_facility,충청남도논산시시민로294번길 14(취암동),36.192348,127.09439
mmg_2050,베스트 정형외과,myeongmunga_facility,대전광역시유성구대학로 61(봉명동),36.359221,127.343071
mmg_3405,보령석탄박물관,myeongmunga_facility,충청남도보령시성주면성주산로 508(성주면개화리),,
mmg_3403,보령시 공영주차장,myeongmunga_facility,"충청남도보령시성주산로 77(명천동, 보령시청 교통과)",,
mmg_3407,보령시 목재문화체험장,myeongmunga_facility,충청남도보령시성주면성주산로 318- 57(성주면성주리),,
mmg_3408,보령시 문화예술회관,myeongmunga_facility,충청남도보령시성주산로 101(명천동),,
mmg_3406,보령시 보건소,myeongmunga_facility,충청남도보령시남포면보령남로 234(남포면봉덕리),,
mmg_3404,보령시 성주산자연휴양림,myeongmunga_facility,충청남도보령시성주면화장골길 57(성주면성주리),,
mmg_3401,보령시 주민자치센터,myeongmunga_facility,"충청남도보령시성주산로 77(명천동, 보령시청 새마을공동체과)",,
mmg_3402,보령시 체육시설,myeongmunga_facility,"충청남도보령시성주산로 77(명천동, 보령시청 체육진흥과)",,
mmg_3422,부여군 공영주차장,myeongmunga_facility,"충청남도부여군부여읍사비로 33(부여읍동남리, 부여군청 경제교통과 차량관리팀)",,
mmg_3424,부여군 보건소,myeongmunga_facility,충청남도부여군부여읍성왕로 205(부여읍구아리),,
mmg_3425,부여군 외산수리바위 캠핑정원,myeongmunga_facility,"충청남도부여군외산면만수로 98(외산면만수리, 관리사무소)",,
mmg_3423,부여군 체육시설,myeongmunga_facility,"충청남도부여군부여읍사비로 33(부여읍동남리, 부여군청 문화체육관광과 체육진흥팀)",,
mmg_3449,부여드론융합기술센터,myeongmunga_facility,충청남도부여군부여읍중정1길 60(부여읍중정리),,
mmg_3522,비엔피병원,myeongmunga_facility,"대전광역시유성구계룡로 81- 0(봉명동, 비엔피병원)",36.35459,127.33987
mmg_1337,비전직업전문학교,myeongmunga_facility,대전광역시중구중앙로 137- 275층 (선화동),36.331942,127.420963
mmg_3400,상소오토캠핑장,myeongmunga_facility,대전광역시동구산내로 748(상소동),,
mmg_2404,서산 버드랜드,myeongmunga_facility,충청남도서산시부석면천수만로 655- 73(부석면창리),36.631476,126.378311
mmg_2398,서산시 공영주차장,myeongmunga_facility,충청남도서산시관아문길 1(읍내동),,
mmg_2399,서산시 보건소,myeongmunga_facility,충청남도서산시호수공원6로 6(읍내동),,
mmg_2400,서산시 체육시설,myeongmunga_facility,충청남도서산시안견로 661(갈산동),,
mmg_3438,서천군 성경전래지기념관,myeongmunga_facility,충청남도서천군서면서인로 89- 16(서면마량리),,
mmg_3435,서천군 장항스카이워크,myeongmunga_facility,충청남도서천군장항읍장항산단로34번길 122- 16(장항읍송림리),,
mmg_3436,서천군 조류생태전시관,myeongmunga_facility,충청남도서천군마서면장산로 916(마서면도삼리),,
mmg_3434,서천군 체육시설,myeongmunga_facility,충청남도서천군마서면마서로 401(마서면남전리),,
mmg_2459,선샤인 스튜디오,myeongmunga_facility,충청남도논산시연무읍봉황로 90- 0(연무읍황화정리),36.104321,127.105203
mmg_1372,선치과병원,myeongmunga_facility,대전광역시중구대종로 645(중촌동),36.337855,127.414027
mmg_2831,세계영상의학과의원,myeongmunga_facility,"대전광역시중구계백로 17312층 (오류동, 제일가구프라자)",36.322817,127.411537
mmg_2427,세일직업전문학교,myeongmunga_facility,충청남도천안시 서북구성정두정로 12(성정동),36.826675,127.141458
mmg_1382,세잔IT직업전문학교,myeongmunga_facility,대전광역시중구중앙로137번길 36(선화동),36.330161,127.423564
mmg_2397,세종시 공영주차장,myeongmunga_facility,세종특별자치시세종시한누리대로 2130(보람동),,
mmg_3007,세종충남대학교병원,myeongmunga_facility,세종특별자치시세종시보듬7로 20(도담동),36.5199862,127.2580444
mmg_2669,스토리박스 스튜디오,myeongmunga_facility,"대전광역시중구중앙로 10(문화동, 서대전 속편한내과 건물 1층)",36.322507,127.413498
mmg_3355,신성대학교 드론교육센터,myeongmunga_facility,충청남도당진시정미면대학로 1(정미면덕마리),,
mmg_3394,아산 옹기발효음식전시체험관,myeongmunga_facility,충청남도아산시도고면도고산로 810(도고면신언리),,
mmg_3395,아산 장영실과학관,myeongmunga_facility,충청남도아산시실옥로 222(배미동),,
mmg_3707,아산장애인국민체육센터,myeongmunga_facility,충청남도아산시곡교천로27번길 33(실옥동),36.788779,126.9806398
mmg_2692,아이닉안과,myeongmunga_facility,"세종특별자치시세종시절재로 194404호(어진동, 세종중앙타운)",36.508365,127.262286
mmg_4103,안경매니져 서대전점,myeongmunga_facility,대전광역시중구계룡로 846(오류동),36.3251802,127.4088438
mmg_2714,엠제이피부과의원,myeongmunga_facility,대전광역시서구대덕대로 179- 0(둔산동),36.3494,127.376796
mmg_3428,예산 문예회관,myeongmunga_facility,충청남도예산군예산읍아리랑로 185- 14(예산읍예산리),,
mmg_3427,예산 봉수산자연휴양림,myeongmunga_facility,충청남도예산군대흥면임존성길 153(대흥면상중리),,
mmg_3426,예산 예당호모노레일,myeongmunga_facility,충청남도예산군응봉면예당관광로 158(응봉면등촌리),,
mmg_3431,예산군 공공도서관,myeongmunga_facility,충청남도예산군예산읍예중길 42(예산읍주교리),,
